Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
5.7600      -309836.302  -309849.675       13.373   227.9
5.7700      -309836.301  -309849.802       13.501   230.1
5.7800      -309836.301  -309850.197       13.896   236.8
5.7900      -309836.302  -309850.071       13.769   234.6
5.8000      -309836.296  -309849.512       13.216   225.2
5.8100      -309836.307  -309849.977       13.671   233.0
5.8200      -309836.309  -309850.014       13.705   233.5
5.8300      -309836.305  -309849.871       13.565   231.2
5.8400      -309836.302  -309849.714       13.412   228.5
5.8500      -309836.297  -309850.181       13.884   236.6
5.8600      -309836.293  -309850.065       13.772   234.7
5.8700      -309836.294  -309849.342       13.048   222.3
5.8800      -309836.306  -309850.337       14.031   239.1
5.8900      -309836.307  -309849.766       13.460   229.4
5.9000      -309836.310  -309849.950       13.641   232.4
5.9100      -309836.306  -309849.697       13.391   228.2
5.9200      -309836.295  -309849.268       12.972   221.1
5.9300      -309836.290  -309849.246       12.956   220.8
5.9400      -309836.297  -309849.152       12.855   219.1
5.9500      -309836.307  -309849.626       13.319   227.0
5.9600      -309836.309  -309849.866       13.557   231.0
5.9700      -309836.308  -309849.129       12.822   218.5
5.9800      -309836.310  -309849.166       12.856   219.1
5.9900      -309836.303  -309848.736       12.433   211.9
6.0000      -309836.303  -309849.624       13.321   227.0
6.0100      -309836.303  -309849.533       13.230   225.4
6.0200      -309836.303  -309848.768       12.465   212.4
6.0300      -309836.304  -309848.972       12.668   215.9
6.0400      -309836.304  -309848.943       12.639   215.4
6.0500      -309836.309  -309849.600       13.292   226.5
6.0600      -309836.305  -309849.449       13.145   224.0
6.0700      -309836.296  -309848.978       12.682   216.1
6.0800      -309836.302  -309849.649       13.347   227.4
6.0900      -309836.302  -309849.194       12.892   219.7
6.1000      -309836.299  -309849.118       12.819   218.4
6.1100      -309836.295  -309849.848       13.553   231.0
6.1200      -309836.289  -309849.240       12.950   220.7
6.1300      -309836.299  -309849.405       13.106   223.3
6.1400      -309836.305  -309848.859       12.555   213.9
6.1500      -309836.307  -309849.161       12.853   219.0
6.1600      -309836.307  -309849.311       13.004   221.6
6.1700      -309836.300  -309848.904       12.604   214.8
6.1800      -309836.297  -309849.230       12.933   220.4
6.1900      -309836.295  -309849.312       13.018   221.8
6.2000      -309836.302  -309849.572       13.270   226.1
6.2100      -309836.301  -309849.273       12.972   221.0
6.2200      -309836.302  -309849.256       12.954   220.7
6.2300      -309836.306  -309849.773       13.467   229.5
6.2400      -309836.305  -309848.864       12.560   214.0
6.2500      -309836.306  -309848.462       12.156   207.1
6.2600      -309836.310  -309849.428       13.118   223.5
6.2700      -309836.303  -309849.217       12.913   220.1
6.2800      -309836.301  -309849.067       12.766   217.5
6.2900      -309836.299  -309848.594       12.295   209.5
6.3000      -309836.298  -309848.656       12.358   210.6
6.3100      -309836.298  -309849.135       12.837   218.8
6.3200      -309836.297  -309849.225       12.928   220.3
6.3300      -309836.294  -309848.610       12.316   209.9
6.3400      -309836.300  -309848.933       12.633   215.3
6.3500      -309836.302  -309848.994       12.692   216.3
6.3600      -309836.302  -309849.385       13.083   222.9
6.3700      -309836.301  -309848.806       12.505   213.1
6.3800      -309836.311  -309850.089       13.779   234.8
6.3900      -309836.304  -309849.121       12.817   218.4
6.4000      -309836.298  -309848.284       11.986   204.2
6.4100      -309836.301  -309848.932       12.630   215.2
6.4200      -309836.305  -309848.609       12.304   209.7
6.4300      -309836.310  -309848.741       12.431   211.8
6.4400      -309836.312  -309849.150       12.838   218.8
6.4500      -309836.306  -309848.868       12.562   214.1
6.4600      -309836.299  -309849.357       13.058   222.5
6.4700      -309836.290  -309848.443       12.152   207.1
6.4800      -309836.295  -309848.674       12.378   210.9
6.4900      -309836.304  -309848.631       12.326   210.0
6.5000      -309836.306  -309848.199       11.893   202.7
6.5100      -309836.304  -309849.131       12.826   218.6
6.5200      -309836.300  -309849.025       12.725   216.8
6.5300      -309836.304  -309849.384       13.080   222.9
6.5400      -309836.297  -309848.972       12.675   216.0
6.5500      -309836.290  -309849.213       12.924   220.2
6.5600      -309836.295  -309849.413       13.118   223.5
6.5700      -309836.310  -309850.015       13.705   233.5
6.5800      -309836.314  -309849.597       13.284   226.4
6.5900      -309836.312  -309849.233       12.921   220.2
6.6000      -309836.302  -309848.311       12.009   204.6
6.6100      -309836.298  -309848.972       12.674   216.0
6.6200      -309836.294  -309848.962       12.667   215.9
6.6300      -309836.300  -309848.841       12.541   213.7
6.6400      -309836.308  -309849.312       13.004   221.6
6.6500      -309836.310  -309849.511       13.201   225.0
6.6600      -309836.306  -309849.681       13.376   227.9
6.6700      -309836.299  -309849.506       13.207   225.1
6.6800      -309836.296  -309849.226       12.930   220.3
6.6900      -309836.301  -309849.266       12.965   220.9
6.7000      -309836.302  -309849.176       12.874   219.4
6.7100      -309836.300  -309848.334       12.034   205.1
6.7200      -309836.309  -309849.628       13.319   227.0
6.7300      -309836.300  -309848.936       12.636   215.3
6.7400      -309836.301  -309849.165       12.864   219.2
6.7500      -309836.300  -309849.208       12.907   219.9
6.7600      -309836.297  -309848.839       12.542   213.7
6.7700      -309836.302  -309849.546       13.245   225.7
6.7800      -309836.307  -309849.188       12.882   219.5
6.7900      -309836.302  -309849.522       13.220   225.3
6.8000      -309836.292  -309848.770       12.478   212.6
6.8100      -309836.299  -309849.188       12.888   219.6
6.8200      -309836.301  -309848.791       12.491   212.8
6.8300      -309836.306  -309849.582       13.275   226.2
6.8400      -309836.310  -309850.152       13.841   235.9
6.8500      -309836.301  -309849.402       13.100   223.2
6.8600      -309836.299  -309849.517       13.218   225.2
6.8700      -309836.301  -309849.635       13.335   227.2
6.8800      -309836.300  -309849.525       13.225   225.4
6.8900      -309836.299  -309848.880       12.581   214.4
6.9000      -309836.307  -309849.702       13.395   228.3
6.9100      -309836.311  -309849.752       13.441   229.0
6.9200      -309836.309  -309849.920       13.611   231.9
6.9300      -309836.302  -309849.716       13.414   228.6
6.9400      -309836.294  -309849.174       12.880   219.5
6.9500      -309836.296  -309849.200       12.905   219.9
6.9600      -309836.301  -309849.063       12.762   217.5
6.9700      -309836.310  -309849.973       13.664   232.8
6.9800      -309836.306  -309849.714       13.409   228.5
6.9900      -309836.301  -309849.578       13.277   226.2
7.0000      -309836.309  -309849.801       13.492   229.9
7.0100      -309836.302  -309849.084       12.781   217.8
7.0200      -309836.305  -309849.742       13.437   229.0
7.0300      -309836.309  -309849.278       12.970   221.0
7.0400      -309836.310  -309849.314       13.004   221.6
7.0500      -309836.301  -309849.206       12.904   219.9
7.0600      -309836.298  -309848.860       12.562   214.1
7.0700      -309836.302  -309848.884       12.582   214.4
7.0800      -309836.306  -309849.047       12.741   217.1
7.0900      -309836.307  -309848.831       12.524   213.4
7.1000      -309836.305  -309849.162       12.857   219.1
7.1100      -309836.303  -309849.329       13.027   222.0
7.1200      -309836.299  -309849.001       12.702   216.5
7.1300      -309836.302  -309849.713       13.411   228.5
7.1400      -309836.303  -309849.270       12.967   221.0
7.1500      -309836.309  -309848.905       12.596   214.6
7.1600      -309836.318  -309849.738       13.421   228.7
7.1700      -309836.305  -309849.431       13.127   223.7
7.1800      -309836.294  -309849.548       13.254   225.8
7.1900      -309836.296  -309849.046       12.750   217.3
7.2000      -309836.303  -309849.148       12.845   218.9
7.2100      -309836.309  -309849.383       13.074   222.8
7.2200      -309836.314  -309849.126       12.812   218.3
7.2300      -309836.308  -309848.882       12.574   214.3
7.2400      -309836.303  -309848.610       12.307   209.7
7.2500      -309836.299  -309848.336       12.037   205.1
7.2600      -309836.299  -309848.564       12.265   209.0
7.2700      -309836.301  -309849.043       12.742   217.1
7.2800      -309836.301  -309849.642       13.341   227.3
7.2900      -309836.297  -309849.008       12.711   216.6
7.3000      -309836.303  -309849.025       12.722   216.8
7.3100      -309836.310  -309849.093       12.783   217.8
7.3200      -309836.306  -309849.329       13.023   221.9
7.3300      -309836.303  -309849.041       12.737   217.1
7.3400      -309836.301  -309849.282       12.980   221.2
7.3500      -309836.298  -309848.610       12.312   209.8
7.3600      -309836.310  -309849.338       13.028   222.0
7.3700      -309836.314  -309850.024       13.710   233.6
7.3800      -309836.305  -309849.247       12.943   220.5
7.3900      -309836.298  -309848.426       12.129   206.7
7.4000      -309836.306  -309848.799       12.493   212.9
7.4100      -309836.315  -309849.386       13.071   222.7
7.4200      -309836.309  -309849.228       12.920   220.2
7.4300      -309836.309  -309849.576       13.267   226.1
7.4400      -309836.307  -309848.979       12.672   215.9
7.4500      -309836.306  -309849.097       12.792   218.0
7.4600      -309836.299  -309848.727       12.427   211.8
7.4700      -309836.302  -309849.389       13.087   223.0
7.4800      -309836.305  -309849.950       13.645   232.5
7.4900      -309836.308  -309849.503       13.195   224.9
7.5000      -309836.306  -309848.427       12.121   206.5
7.5100      -309836.304  -309848.990       12.685   216.2
7.5200      -309836.302  -309849.160       12.858   219.1
7.5300      -309836.304  -309849.282       12.978   221.2
7.5400      -309836.305  -309849.276       12.971   221.0
7.5500      -309836.303  -309849.032       12.729   216.9
7.5600      -309836.308  -309849.513       13.205   225.0
7.5700      -309836.301  -309848.550       12.249   208.7
7.5800      -309836.298  -309848.558       12.260   208.9
7.5900      -309836.300  -309848.920       12.619   215.0
7.6000      -309836.305  -309848.819       12.514   213.2
7.6100      -309836.309  -309848.682       12.372   210.8
7.6200      -309836.313  -309849.142       12.829   218.6
7.6300      -309836.311  -309849.323       13.012   221.7
7.6400      -309836.312  -309849.231       12.919   220.1
7.6500      -309836.308  -309848.600       12.291   209.4
7.6600      -309836.305  -309848.940       12.636   215.3
7.6700      -309836.305  -309849.504       13.199   224.9
7.6800      -309836.305  -309849.165       12.859   219.1
7.6900      -309836.315  -309849.354       13.039   222.2
7.7000      -309836.315  -309848.694       12.380   211.0
7.7100      -309836.313  -309848.922       12.610   214.9
7.7200      -309836.302  -309848.543       12.241   208.6
7.7300      -309836.301  -309848.375       12.075   205.8
7.7400      -309836.310  -309849.451       13.141   223.9
7.7500      -309836.307  -309848.890       12.583   214.4
7.7600      -309836.301  -309848.618       12.317   209.9
7.7700      -309836.306  -309849.176       12.870   219.3
7.7800      -309836.310  -309848.844       12.534   213.6
7.7900      -309836.309  -309848.825       12.517   213.3
7.8000      -309836.301  -309848.230       11.929   203.3
7.8100      -309836.314  -309849.351       13.037   222.2
7.8200      -309836.314  -309849.052       12.738   217.1
7.8300      -309836.308  -309848.936       12.628   215.2
7.8400      -309836.306  -309849.066       12.760   217.4
7.8500      -309836.309  -309849.581       13.272   226.2
7.8600      -309836.307  -309848.872       12.565   214.1
7.8700      -309836.310  -309849.150       12.840   218.8
7.8800      -309836.304  -309849.223       12.919   220.1
7.8900      -309836.308  -309849.343       13.035   222.1
7.9000      -309836.321  -309849.628       13.307   226.8
7.9100      -309836.315  -309849.630       13.316   226.9
7.9200      -309836.299  -309849.364       13.065   222.6
7.9300      -309836.304  -309848.626       12.322   210.0
7.9400      -309836.321  -309848.859       12.539   213.7
7.9500      -309836.325  -309849.217       12.891   219.7
7.9600      -309836.313  -309848.688       12.375   210.9
7.9700      -309836.304  -309848.562       12.258   208.9
7.9800      -309836.307  -309849.287       12.980   221.2
7.9900      -309836.309  -309849.594       13.285   226.4
8.0000      -309836.306  -309849.278       12.972   221.0
8.0100      -309836.308  -309849.455       13.147   224.0
8.0200      -309836.309  -309849.382       13.073   222.8
8.0300      -309836.312  -309849.724       13.412   228.5
8.0400      -309836.305  -309849.485       13.181   224.6
8.0500      -309836.301  -309848.757       12.456   212.3
8.0600      -309836.310  -309849.312       13.002   221.6
8.0700      -309836.315  -309849.228       12.913   220.1
8.0800      -309836.316  -309849.500       13.183   224.6
8.0900      -309836.309  -309849.111       12.802   218.2
8.1000      -309836.306  -309848.725       12.419   211.6
8.1100      -309836.309  -309849.145       12.836   218.7
8.1200      -309836.318  -309849.603       13.285   226.4
8.1300      -309836.319  -309849.890       13.571   231.3
8.1400      -309836.314  -309849.667       13.353   227.5
8.1500      -309836.318  -309849.966       13.649   232.6
8.1600      -309836.318  -309849.646       13.328   227.1
8.1700      -309836.309  -309850.013       13.704   233.5
8.1800      -309836.303  -309849.800       13.497   230.0
8.1900      -309836.308  -309849.676       13.368   227.8
8.2000      -309836.310  -309849.708       13.398   228.3
8.2100      -309836.304  -309849.432       13.128   223.7
8.2200      -309836.298  -309849.098       12.800   218.1
8.2300      -309836.308  -309849.528       13.220   225.3
8.2400      -309836.312  -309849.566       13.254   225.9
8.2500      -309836.306  -309849.420       13.114   223.5
8.2600      -309836.303  -309849.699       13.396   228.3
8.2700      -309836.298  -309848.810       12.513   213.2
8.2800      -309836.305  -309849.073       12.767   217.6
8.2900      -309836.304  -309848.876       12.572   214.2
8.3000      -309836.311  -309849.687       13.376   227.9
8.3100      -309836.315  -309849.193       12.877   219.4
8.3200      -309836.320  -309849.456       13.136   223.8
8.3300      -309836.305  -309848.986       12.681   216.1
8.3400      -309836.296  -309848.430       12.134   206.8
8.3500      -309836.307  -309849.073       12.767   217.6
8.3600      -309836.302  -309848.789       12.487   212.8
8.3700      -309836.300  -309848.610       12.309   209.8
8.3800      -309836.311  -309849.783       13.472   229.6
8.3900      -309836.314  -309849.523       13.209   225.1
8.4000      -309836.312  -309849.388       13.075   222.8
8.4100      -309836.310  -309849.713       13.402   228.4
8.4200      -309836.311  -309849.120       12.809   218.3
8.4300      -309836.316  -309849.263       12.947   220.6
8.4400      -309836.313  -309849.327       13.014   221.8
8.4500      -309836.304  -309849.329       13.025   222.0
8.4600      -309836.304  -309848.971       12.667   215.8
8.4700      -309836.310  -309848.854       12.544   213.8
8.4800      -309836.305  -309849.051       12.747   217.2
8.4900      -309836.300  -309848.565       12.265   209.0
8.5000      -309836.313  -309849.152       12.839   218.8
8.5100      -309836.314  -309848.892       12.579   214.3
8.5200      -309836.306  -309849.046       12.740   217.1
8.5300      -309836.303  -309849.621       13.318   226.9
8.5400      -309836.306  -309849.704       13.398   228.3
8.5500      -309836.308  -309849.273       12.965   220.9
8.5600      -309836.303  -309849.274       12.972   221.0
8.5700      -309836.299  -309849.379       13.080   222.9
8.5800      -309836.300  -309849.284       12.984   221.3
8.5900      -309836.309  -309849.581       13.272   226.2
8.6000      -309836.314  -309849.168       12.853   219.0
8.6100      -309836.322  -309849.573       13.250   225.8
8.6200      -309836.314  -309849.366       13.052   222.4
8.6300      -309836.303  -309849.295       12.992   221.4
8.6400      -309836.301  -309849.957       13.657   232.7
8.6500      -309836.299  -309849.208       12.909   220.0
8.6600      -309836.308  -309849.345       13.036   222.1
8.6700      -309836.313  -309849.237       12.924   220.2
8.6800      -309836.323  -309850.156       13.832   235.7
8.6900      -309836.314  -309849.117       12.803   218.2
8.7000      -309836.304  -309848.809       12.504   213.1
8.7100      -309836.305  -309848.515       12.210   208.1
8.7200      -309836.304  -309848.815       12.511   213.2
8.7300      -309836.299  -309849.178       12.879   219.5
8.7400      -309836.310  -309849.006       12.696   216.3
8.7500      -309836.315  -309849.179       12.864   219.2
8.7600      -309836.310  -309849.315       13.005   221.6
8.7700      -309836.316  -309849.562       13.246   225.7
8.7800      -309836.319  -309849.601       13.282   226.3
8.7900      -309836.314  -309849.325       13.011   221.7
8.8000      -309836.307  -309848.744       12.437   211.9
8.8100      -309836.307  -309849.196       12.889   219.6
8.8200      -309836.308  -309849.349       13.041   222.2
8.8300      -309836.316  -309848.874       12.558   214.0
8.8400      -309836.320  -309849.271       12.952   220.7
8.8500      -309836.312  -309849.008       12.696   216.3
8.8600      -309836.306  -309848.659       12.353   210.5
8.8700      -309836.305  -309849.022       12.716   216.7
8.8800      -309836.315  -309849.580       13.266   226.1
8.8900      -309836.313  -309848.859       12.546   213.8
8.9000      -309836.305  -309848.926       12.621   215.1
8.9100      -309836.308  -309849.214       12.907   219.9
8.9200      -309836.316  -309849.923       13.607   231.9
8.9300      -309836.307  -309849.031       12.724   216.8
8.9400      -309836.306  -309848.467       12.161   207.2
8.9500      -309836.309  -309849.159       12.849   219.0
8.9600      -309836.318  -309849.388       13.070   222.7
8.9700      -309836.315  -309849.044       12.729   216.9
8.9800      -309836.304  -309848.150       11.846   201.9
8.9900      -309836.303  -309848.631       12.328   210.1
9.0000      -309836.311  -309849.215       12.903   219.9
9.0100      -309836.305  -309849.066       12.761   217.5
9.0200      -309836.306  -309849.716       13.410   228.5
9.0300      -309836.307  -309849.446       13.139   223.9
9.0400      -309836.305  -309849.074       12.769   217.6
9.0500      -309836.306  -309848.484       12.179   207.5
9.0600      -309836.313  -309849.155       12.842   218.8
9.0700      -309836.310  -309849.411       13.101   223.2
9.0800      -309836.315  -309849.718       13.402   228.4
9.0900      -309836.320  -309849.359       13.039   222.2
9.1000      -309836.323  -309849.379       13.055   222.5
9.1100      -309836.318  -309849.375       13.057   222.5
9.1200      -309836.310  -309849.077       12.767   217.6
9.1300      -309836.312  -309849.453       13.142   223.9
9.1400      -309836.311  -309849.586       13.276   226.2
9.1500      -309836.312  -309849.934       13.621   232.1
9.1600      -309836.310  -309849.899       13.589   231.6
9.1700      -309836.304  -309848.635       12.331   210.1
9.1800      -309836.310  -309848.612       12.301   209.6
9.1900      -309836.316  -309849.789       13.474   229.6
9.2000      -309836.308  -309849.188       12.879   219.5
9.2100      -309836.306  -309848.779       12.472   212.5
9.2200      -309836.310  -309849.200       12.890   219.7
9.2300      -309836.310  -309849.789       13.479   229.7
9.2400      -309836.304  -309850.087       13.782   234.9
9.2500      -309836.307  -309849.575       13.268   226.1
9.2600      -309836.312  -309849.132       12.821   218.5
9.2700      -309836.320  -309849.799       13.479   229.7
9.2800      -309836.309  -309848.912       12.603   214.8
9.2900      -309836.309  -309849.227       12.918   220.1
9.3000      -309836.314  -309849.229       12.915   220.1
9.3100      -309836.310  -309849.431       13.121   223.6
9.3200      -309836.296  -309848.749       12.453   212.2
9.3300      -309836.303  -309849.063       12.760   217.4
9.3400      -309836.308  -309848.935       12.627   215.2
9.3500      -309836.306  -309848.559       12.253   208.8
9.3600      -309836.305  -309849.003       12.698   216.4
9.3700      -309836.303  -309848.602       12.299   209.6
9.3800      -309836.307  -309849.010       12.703   216.5
9.3900      -309836.311  -309849.339       13.028   222.0
9.4000      -309836.311  -309849.071       12.760   217.4
9.4100      -309836.314  -309849.131       12.817   218.4
9.4200      -309836.316  -309848.763       12.447   212.1
9.4300      -309836.317  -309849.438       13.120   223.6
9.4400      -309836.312  -309850.026       13.714   233.7
9.4500      -309836.304  -309849.625       13.321   227.0
9.4600      -309836.304  -309849.064       12.760   217.4
9.4700      -309836.311  -309849.183       12.871   219.3
9.4800      -309836.312  -309849.526       13.214   225.2
9.4900      -309836.309  -309849.485       13.176   224.5
9.5000      -309836.307  -309849.462       13.155   224.2
9.5100      -309836.305  -309849.567       13.262   226.0
9.5200      -309836.302  -309848.874       12.573   214.2
9.5300      -309836.306  -309849.154       12.848   218.9
9.5400      -309836.314  -309848.966       12.652   215.6
9.5500      -309836.326  -309849.192       12.866   219.2
9.5600      -309836.325  -309849.310       12.985   221.3
9.5700      -309836.309  -309849.308       12.998   221.5
9.5800      -309836.308  -309849.624       13.315   226.9
9.5900      -309836.307  -309849.184       12.876   219.4
9.6000      -309836.307  -309849.078       12.771   217.6
9.6100      -309836.311  -309849.244       12.932   220.4
9.6200      -309836.309  -309849.052       12.743   217.1
9.6300      -309836.311  -309849.517       13.206   225.0
9.6400      -309836.307  -309848.773       12.466   212.4
9.6500      -309836.308  -309850.063       13.755   234.4
9.6600      -309836.302  -309849.317       13.015   221.8
9.6700      -309836.307  -309849.142       12.835   218.7
9.6800      -309836.320  -309849.838       13.518   230.4
9.6900      -309836.317  -309849.723       13.406   228.4
9.7000      -309836.312  -309849.460       13.149   224.1
9.7100      -309836.312  -309849.502       13.190   224.8
9.7200      -309836.317  -309849.451       13.134   223.8
9.7300      -309836.314  -309849.428       13.114   223.5
9.7400      -309836.303  -309849.094       12.791   218.0
9.7500      -309836.301  -309849.060       12.760   217.4
9.7600      -309836.305  -309849.065       12.760   217.4
9.7700      -309836.306  -309849.565       13.259   225.9
9.7800      -309836.311  -309849.930       13.619   232.1
9.7900      -309836.307  -309849.179       12.872   219.3
9.8000      -309836.310  -309849.218       12.908   220.0
9.8100      -309836.321  -309849.304       12.983   221.2
9.8200      -309836.318  -309849.225       12.907   219.9
9.8300      -309836.313  -309849.909       13.596   231.7
9.8400      -309836.308  -309849.781       13.473   229.6
9.8500      -309836.313  -309849.590       13.277   226.2
9.8600      -309836.322  -309849.886       13.565   231.2
9.8700      -309836.318  -309849.497       13.179   224.6
9.8800      -309836.317  -309850.135       13.819   235.5
9.8900      -309836.309  -309848.797       12.488   212.8
9.9000      -309836.310  -309849.133       12.823   218.5
9.9100      -309836.307  -309849.091       12.784   217.9
9.9200      -309836.313  -309849.170       12.856   219.1
9.9300      -309836.311  -309849.177       12.865   219.2
9.9400      -309836.302  -309848.976       12.673   216.0
9.9500      -309836.298  -309848.473       12.175   207.5
9.9600      -309836.309  -309849.158       12.850   219.0
9.9700      -309836.314  -309849.129       12.815   218.4
9.9800      -309836.320  -309849.287       12.966   221.0
9.9900      -309836.316  -309849.618       13.301   226.7
10.0000     -309836.303  -309849.421       13.118   223.5
