Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
5.5400      -270209.357  -270221.164       11.808   225.5
5.5500      -270209.353  -270220.886       11.533   220.3
5.5600      -270209.346  -270220.557       11.211   214.2
5.5700      -270209.354  -270221.013       11.658   222.7
5.5800      -270209.355  -270220.946       11.591   221.4
5.5900      -270209.353  -270221.055       11.702   223.5
5.6000      -270209.358  -270221.585       12.228   233.6
5.6100      -270209.359  -270221.637       12.278   234.5
5.6200      -270209.358  -270221.362       12.004   229.3
5.6300      -270209.357  -270221.125       11.769   224.8
5.6400      -270209.356  -270221.423       12.066   230.5
5.6500      -270209.359  -270221.578       12.219   233.4
5.6600      -270209.360  -270221.585       12.225   233.5
5.6700      -270209.359  -270221.573       12.214   233.3
5.6800      -270209.355  -270221.114       11.760   224.6
5.6900      -270209.352  -270221.252       11.899   227.3
5.7000      -270209.353  -270222.026       12.673   242.1
5.7100      -270209.352  -270221.529       12.177   232.6
5.7200      -270209.356  -270221.370       12.014   229.5
5.7300      -270209.353  -270221.035       11.682   223.1
5.7400      -270209.355  -270221.316       11.960   228.5
5.7500      -270209.360  -270221.607       12.248   234.0
5.7600      -270209.357  -270221.007       11.650   222.5
5.7700      -270209.361  -270221.440       12.079   230.7
5.7800      -270209.358  -270221.111       11.753   224.5
5.7900      -270209.356  -270221.179       11.822   225.8
5.8000      -270209.360  -270221.429       12.068   230.5
5.8100      -270209.358  -270221.200       11.842   226.2
5.8200      -270209.354  -270221.488       12.134   231.8
5.8300      -270209.350  -270221.082       11.731   224.1
5.8400      -270209.348  -270221.105       11.757   224.6
5.8500      -270209.353  -270221.514       12.161   232.3
5.8600      -270209.353  -270221.141       11.788   225.2
5.8700      -270209.354  -270221.983       12.629   241.2
5.8800      -270209.352  -270221.538       12.186   232.8
5.8900      -270209.357  -270221.552       12.196   233.0
5.9000      -270209.352  -270221.618       12.266   234.3
5.9100      -270209.347  -270221.263       11.916   227.6
5.9200      -270209.351  -270221.853       12.502   238.8
5.9300      -270209.346  -270221.602       12.255   234.1
5.9400      -270209.352  -270221.110       11.758   224.6
5.9500      -270209.360  -270221.339       11.979   228.8
5.9600      -270209.359  -270221.340       11.981   228.9
5.9700      -270209.361  -270221.205       11.845   226.3
5.9800      -270209.359  -270221.676       12.318   235.3
5.9900      -270209.347  -270221.485       12.138   231.9
6.0000      -270209.349  -270221.659       12.310   235.1
6.0100      -270209.363  -270221.968       12.605   240.8
6.0200      -270209.365  -270220.980       11.616   221.9
6.0300      -270209.362  -270221.440       12.078   230.7
6.0400      -270209.351  -270221.287       11.936   228.0
6.0500      -270209.345  -270221.276       11.931   227.9
6.0600      -270209.355  -270221.983       12.628   241.2
6.0700      -270209.363  -270222.119       12.756   243.7
6.0800      -270209.354  -270221.779       12.425   237.3
6.0900      -270209.345  -270221.608       12.262   234.2
6.1000      -270209.339  -270220.880       11.542   220.5
6.1100      -270209.352  -270221.845       12.493   238.6
6.1200      -270209.356  -270221.153       11.797   225.3
6.1300      -270209.365  -270221.780       12.415   237.2
6.1400      -270209.359  -270221.216       11.857   226.5
6.1500      -270209.358  -270221.406       12.048   230.1
6.1600      -270209.350  -270221.196       11.846   226.3
6.1700      -270209.352  -270220.949       11.597   221.5
6.1800      -270209.358  -270220.786       11.427   218.3
6.1900      -270209.363  -270221.037       11.674   223.0
6.2000      -270209.366  -270221.341       11.975   228.8
6.2100      -270209.360  -270221.477       12.117   231.5
6.2200      -270209.354  -270221.628       12.274   234.5
6.2300      -270209.357  -270221.243       11.886   227.1
6.2400      -270209.368  -270221.774       12.406   237.0
6.2500      -270209.367  -270221.841       12.475   238.3
6.2600      -270209.354  -270221.328       11.974   228.7
6.2700      -270209.342  -270221.293       11.951   228.3
6.2800      -270209.341  -270221.465       12.124   231.6
6.2900      -270209.345  -270221.323       11.977   228.8
6.3000      -270209.356  -270221.595       12.239   233.8
6.3100      -270209.367  -270221.879       12.512   239.0
6.3200      -270209.362  -270221.913       12.551   239.7
6.3300      -270209.352  -270221.282       11.930   227.9
6.3400      -270209.350  -270220.867       11.517   220.0
6.3500      -270209.358  -270222.028       12.670   242.0
6.3600      -270209.352  -270220.978       11.625   222.1
6.3700      -270209.348  -270221.027       11.679   223.1
6.3800      -270209.346  -270221.340       11.994   229.1
6.3900      -270209.348  -270221.291       11.943   228.1
6.4000      -270209.356  -270221.600       12.244   233.9
6.4100      -270209.362  -270221.336       11.974   228.7
6.4200      -270209.359  -270220.987       11.628   222.1
6.4300      -270209.355  -270220.711       11.356   216.9
6.4400      -270209.353  -270220.489       11.136   212.7
6.4500      -270209.354  -270220.761       11.407   217.9
6.4600      -270209.354  -270220.550       11.196   213.9
6.4700      -270209.358  -270220.586       11.228   214.5
6.4800      -270209.358  -270220.523       11.165   213.3
6.4900      -270209.353  -270220.342       10.989   209.9
6.5000      -270209.349  -270220.393       11.044   211.0
6.5100      -270209.357  -270220.537       11.181   213.6
6.5200      -270209.365  -270220.633       11.269   215.3
6.5300      -270209.365  -270221.124       11.759   224.6
6.5400      -270209.358  -270220.879       11.521   220.1
6.5500      -270209.354  -270220.726       11.372   217.2
6.5600      -270209.355  -270221.268       11.913   227.6
6.5700      -270209.358  -270221.737       12.379   236.5
6.5800      -270209.355  -270221.450       12.095   231.0
6.5900      -270209.359  -270222.134       12.775   244.0
6.6000      -270209.346  -270220.455       11.109   212.2
6.6100      -270209.345  -270220.784       11.439   218.5
6.6200      -270209.351  -270220.970       11.619   222.0
6.6300      -270209.359  -270220.857       11.498   219.6
6.6400      -270209.366  -270221.413       12.047   230.1
6.6500      -270209.367  -270222.096       12.729   243.1
6.6600      -270209.360  -270221.142       11.782   225.1
6.6700      -270209.364  -270221.618       12.254   234.1
6.6800      -270209.362  -270221.387       12.025   229.7
6.6900      -270209.354  -270221.099       11.746   224.4
6.7000      -270209.354  -270221.268       11.914   227.6
6.7100      -270209.359  -270221.917       12.557   239.9
6.7200      -270209.373  -270222.128       12.755   243.6
6.7300      -270209.374  -270221.771       12.397   236.8
6.7400      -270209.366  -270221.658       12.292   234.8
6.7500      -270209.352  -270220.738       11.386   217.5
6.7600      -270209.352  -270220.619       11.268   215.2
6.7700      -270209.360  -270221.525       12.165   232.4
6.7800      -270209.359  -270221.620       12.261   234.2
6.7900      -270209.353  -270222.104       12.751   243.6
6.8000      -270209.341  -270221.407       12.066   230.5
6.8100      -270209.348  -270221.572       12.225   233.5
6.8200      -270209.357  -270221.964       12.607   240.8
6.8300      -270209.366  -270221.977       12.610   240.9
6.8400      -270209.374  -270222.408       13.034   249.0
6.8500      -270209.358  -270221.240       11.882   227.0
6.8600      -270209.356  -270221.416       12.059   230.4
6.8700      -270209.349  -270220.932       11.583   221.3
6.8800      -270209.353  -270221.308       11.955   228.4
6.8900      -270209.365  -270221.270       11.905   227.4
6.9000      -270209.372  -270221.704       12.332   235.6
6.9100      -270209.368  -270221.226       11.857   226.5
6.9200      -270209.362  -270220.972       11.610   221.8
6.9300      -270209.362  -270220.765       11.403   217.8
6.9400      -270209.358  -270221.130       11.772   224.9
6.9500      -270209.360  -270221.424       12.064   230.4
6.9600      -270209.361  -270221.315       11.954   228.3
6.9700      -270209.359  -270221.405       12.046   230.1
6.9800      -270209.357  -270220.825       11.468   219.1
6.9900      -270209.363  -270221.559       12.196   233.0
7.0000      -270209.361  -270220.995       11.634   222.2
7.0100      -270209.361  -270221.332       11.971   228.7
7.0200      -270209.364  -270221.797       12.434   237.5
7.0300      -270209.366  -270221.712       12.346   235.8
7.0400      -270209.362  -270221.386       12.023   229.7
7.0500      -270209.356  -270221.680       12.324   235.4
7.0600      -270209.361  -270222.298       12.937   247.1
7.0700      -270209.361  -270221.646       12.285   234.7
7.0800      -270209.358  -270221.100       11.743   224.3
7.0900      -270209.368  -270221.268       11.900   227.3
7.1000      -270209.371  -270221.519       12.147   232.0
7.1100      -270209.369  -270221.239       11.870   226.7
7.1200      -270209.368  -270221.714       12.346   235.8
7.1300      -270209.356  -270220.716       11.360   217.0
7.1400      -270209.353  -270220.657       11.304   215.9
7.1500      -270209.353  -270220.460       11.108   212.2
7.1600      -270209.352  -270220.798       11.446   218.6
7.1700      -270209.349  -270220.469       11.120   212.4
7.1800      -270209.355  -270220.512       11.157   213.1
7.1900      -270209.358  -270220.519       11.161   213.2
7.2000      -270209.363  -270220.823       11.460   218.9
7.2100      -270209.361  -270221.108       11.748   224.4
7.2200      -270209.352  -270220.858       11.506   219.8
7.2300      -270209.352  -270221.156       11.804   225.5
7.2400      -270209.355  -270221.257       11.902   227.4
7.2500      -270209.360  -270221.502       12.142   231.9
7.2600      -270209.364  -270221.169       11.805   225.5
7.2700      -270209.367  -270221.247       11.881   226.9
7.2800      -270209.362  -270220.883       11.521   220.1
7.2900      -270209.362  -270221.093       11.731   224.1
7.3000      -270209.359  -270221.312       11.953   228.3
7.3100      -270209.365  -270221.361       11.996   229.2
7.3200      -270209.374  -270221.734       12.360   236.1
7.3300      -270209.374  -270221.851       12.478   238.3
7.3400      -270209.364  -270221.124       11.760   224.7
7.3500      -270209.368  -270221.743       12.374   236.4
7.3600      -270209.369  -270221.466       12.097   231.1
7.3700      -270209.358  -270220.757       11.399   217.7
7.3800      -270209.363  -270221.474       12.111   231.4
7.3900      -270209.359  -270221.062       11.703   223.6
7.4000      -270209.363  -270221.389       12.026   229.7
7.4100      -270209.370  -270221.382       12.012   229.5
7.4200      -270209.371  -270221.680       12.309   235.1
7.4300      -270209.364  -270221.363       11.999   229.2
7.4400      -270209.366  -270221.376       12.010   229.4
7.4500      -270209.361  -270221.053       11.693   223.4
7.4600      -270209.354  -270221.582       12.228   233.6
7.4700      -270209.355  -270220.883       11.528   220.2
7.4800      -270209.360  -270221.662       12.302   235.0
7.4900      -270209.354  -270220.965       11.611   221.8
7.5000      -270209.356  -270221.198       11.842   226.2
7.5100      -270209.349  -270220.870       11.521   220.1
7.5200      -270209.354  -270221.410       12.055   230.3
7.5300      -270209.365  -270222.129       12.764   243.8
7.5400      -270209.361  -270221.744       12.383   236.5
7.5500      -270209.366  -270221.935       12.569   240.1
7.5600      -270209.368  -270222.042       12.674   242.1
7.5700      -270209.366  -270221.840       12.474   238.3
7.5800      -270209.369  -270221.451       12.082   230.8
7.5900      -270209.366  -270221.685       12.319   235.3
7.6000      -270209.362  -270222.124       12.763   243.8
7.6100      -270209.350  -270221.386       12.036   229.9
7.6200      -270209.349  -270220.911       11.562   220.9
7.6300      -270209.356  -270221.462       12.106   231.3
7.6400      -270209.363  -270220.871       11.508   219.8
7.6500      -270209.372  -270222.348       12.976   247.9
7.6600      -270209.362  -270221.961       12.599   240.7
7.6700      -270209.362  -270222.176       12.813   244.8
7.6800      -270209.360  -270221.716       12.356   236.0
7.6900      -270209.354  -270221.239       11.885   227.0
7.7000      -270209.361  -270221.316       11.956   228.4
7.7100      -270209.360  -270221.955       12.595   240.6
7.7200      -270209.354  -270222.005       12.650   241.6
7.7300      -270209.362  -270221.906       12.544   239.6
7.7400      -270209.373  -270222.150       12.777   244.1
7.7500      -270209.372  -270221.393       12.021   229.6
7.7600      -270209.364  -270220.716       11.352   216.8
7.7700      -270209.360  -270220.945       11.585   221.3
7.7800      -270209.363  -270221.524       12.161   232.3
7.7900      -270209.362  -270221.134       11.771   224.9
7.8000      -270209.358  -270220.329       10.971   209.6
7.8100      -270209.356  -270220.146       10.790   206.1
7.8200      -270209.355  -270220.782       11.427   218.3
7.8300      -270209.361  -270220.929       11.568   221.0
7.8400      -270209.368  -270220.935       11.567   221.0
7.8500      -270209.365  -270221.001       11.636   222.3
7.8600      -270209.357  -270221.043       11.687   223.2
7.8700      -270209.358  -270221.438       12.080   230.7
7.8800      -270209.353  -270220.527       11.173   213.4
7.8900      -270209.359  -270220.736       11.377   217.3
7.9000      -270209.363  -270221.299       11.936   228.0
7.9100      -270209.361  -270221.426       12.064   230.5
7.9200      -270209.359  -270221.645       12.286   234.7
7.9300      -270209.355  -270221.411       12.055   230.3
7.9400      -270209.356  -270221.760       12.405   237.0
7.9500      -270209.356  -270221.798       12.442   237.7
7.9600      -270209.349  -270220.779       11.430   218.3
7.9700      -270209.357  -270221.702       12.345   235.8
7.9800      -270209.364  -270221.551       12.188   232.8
7.9900      -270209.371  -270221.608       12.236   233.7
8.0000      -270209.367  -270221.028       11.660   222.7
8.0100      -270209.361  -270221.431       12.070   230.6
8.0200      -270209.358  -270221.460       12.101   231.2
8.0300      -270209.356  -270221.462       12.105   231.2
8.0400      -270209.356  -270221.324       11.968   228.6
8.0500      -270209.356  -270221.401       12.045   230.1
8.0600      -270209.354  -270221.360       12.005   229.3
8.0700      -270209.357  -270221.479       12.122   231.5
8.0800      -270209.350  -270220.970       11.620   222.0
8.0900      -270209.355  -270221.146       11.791   225.2
8.1000      -270209.364  -270221.213       11.849   226.3
8.1100      -270209.370  -270221.965       12.596   240.6
8.1200      -270209.358  -270221.290       11.932   227.9
8.1300      -270209.360  -270221.675       12.316   235.3
8.1400      -270209.360  -270221.775       12.416   237.2
8.1500      -270209.359  -270221.313       11.955   228.4
8.1600      -270209.366  -270221.444       12.078   230.7
8.1700      -270209.376  -270222.199       12.824   245.0
8.1800      -270209.375  -270221.932       12.557   239.9
8.1900      -270209.371  -270222.151       12.779   244.1
8.2000      -270209.359  -270222.205       12.846   245.4
8.2100      -270209.357  -270221.764       12.407   237.0
8.2200      -270209.363  -270221.672       12.309   235.1
8.2300      -270209.364  -270221.894       12.531   239.4
8.2400      -270209.367  -270221.835       12.468   238.2
8.2500      -270209.360  -270220.829       11.469   219.1
8.2600      -270209.361  -270222.073       12.712   242.8
8.2700      -270209.344  -270221.617       12.273   234.4
8.2800      -270209.337  -270221.264       11.927   227.8
8.2900      -270209.340  -270220.919       11.579   221.2
8.3000      -270209.354  -270221.431       12.077   230.7
8.3100      -270209.370  -270221.679       12.309   235.1
8.3200      -270209.365  -270221.402       12.037   229.9
8.3300      -270209.366  -270221.621       12.255   234.1
8.3400      -270209.372  -270221.658       12.286   234.7
8.3500      -270209.378  -270221.899       12.522   239.2
8.3600      -270209.373  -270221.738       12.365   236.2
8.3700      -270209.362  -270221.692       12.330   235.5
8.3800      -270209.355  -270221.573       12.217   233.4
8.3900      -270209.356  -270221.497       12.141   231.9
8.4000      -270209.360  -270222.122       12.762   243.8
8.4100      -270209.360  -270221.831       12.471   238.2
8.4200      -270209.366  -270221.319       11.953   228.3
8.4300      -270209.368  -270221.411       12.043   230.0
8.4400      -270209.361  -270221.714       12.353   236.0
8.4500      -270209.363  -270222.177       12.814   244.8
8.4600      -270209.353  -270221.089       11.736   224.2
8.4700      -270209.357  -270221.270       11.913   227.6
8.4800      -270209.360  -270221.472       12.111   231.4
8.4900      -270209.362  -270221.918       12.557   239.9
8.5000      -270209.359  -270221.596       12.237   233.8
8.5100      -270209.363  -270221.655       12.292   234.8
8.5200      -270209.357  -270220.938       11.581   221.2
8.5300      -270209.357  -270221.416       12.060   230.4
8.5400      -270209.352  -270220.829       11.477   219.2
8.5500      -270209.361  -270221.217       11.856   226.5
8.5600      -270209.365  -270221.506       12.141   231.9
8.5700      -270209.365  -270220.852       11.487   219.4
8.5800      -270209.368  -270221.991       12.623   241.1
8.5900      -270209.366  -270221.949       12.583   240.4
8.6000      -270209.367  -270221.974       12.607   240.8
8.6100      -270209.357  -270221.675       12.318   235.3
8.6200      -270209.367  -270221.877       12.511   239.0
8.6300      -270209.373  -270222.003       12.631   241.3
8.6400      -270209.358  -270221.326       11.969   228.6
8.6500      -270209.352  -270220.701       11.348   216.8
8.6600      -270209.361  -270221.196       11.835   226.1
8.6700      -270209.367  -270221.745       12.378   236.4
8.6800      -270209.356  -270221.342       11.987   229.0
8.6900      -270209.358  -270221.595       12.237   233.8
8.7000      -270209.364  -270221.802       12.438   237.6
8.7100      -270209.358  -270221.387       12.030   229.8
8.7200      -270209.361  -270221.815       12.454   237.9
8.7300      -270209.364  -270221.055       11.691   223.3
8.7400      -270209.374  -270221.210       11.837   226.1
8.7500      -270209.367  -270221.116       11.749   224.4
8.7600      -270209.368  -270221.099       11.731   224.1
8.7700      -270209.366  -270221.446       12.080   230.8
8.7800      -270209.359  -270221.336       11.976   228.8
8.7900      -270209.360  -270221.872       12.513   239.0
8.8000      -270209.359  -270221.408       12.049   230.2
8.8100      -270209.362  -270221.466       12.104   231.2
8.8200      -270209.372  -270222.140       12.768   243.9
8.8300      -270209.364  -270221.386       12.023   229.7
8.8400      -270209.356  -270221.821       12.465   238.1
8.8500      -270209.353  -270220.901       11.548   220.6
8.8600      -270209.362  -270221.029       11.667   222.9
8.8700      -270209.370  -270221.598       12.228   233.6
8.8800      -270209.361  -270220.691       11.329   216.4
8.8900      -270209.360  -270221.273       11.914   227.6
8.9000      -270209.360  -270221.592       12.232   233.7
8.9100      -270209.363  -270221.272       11.909   227.5
8.9200      -270209.365  -270221.298       11.934   228.0
8.9300      -270209.358  -270220.892       11.535   220.3
8.9400      -270209.357  -270221.182       11.825   225.9
8.9500      -270209.359  -270221.573       12.213   233.3
8.9600      -270209.361  -270221.621       12.260   234.2
8.9700      -270209.360  -270221.647       12.287   234.7
8.9800      -270209.358  -270221.163       11.806   225.5
8.9900      -270209.363  -270221.122       11.759   224.6
9.0000      -270209.367  -270221.315       11.948   228.2
9.0100      -270209.367  -270221.524       12.156   232.2
9.0200      -270209.366  -270221.783       12.417   237.2
9.0300      -270209.358  -270220.991       11.633   222.2
9.0400      -270209.356  -270220.989       11.633   222.2
9.0500      -270209.363  -270221.727       12.364   236.2
9.0600      -270209.362  -270221.283       11.921   227.7
9.0700      -270209.355  -270220.896       11.541   220.5
9.0800      -270209.360  -270221.522       12.161   232.3
9.0900      -270209.360  -270221.069       11.709   223.7
9.1000      -270209.371  -270221.742       12.370   236.3
9.1100      -270209.365  -270220.737       11.372   217.2
9.1200      -270209.367  -270221.408       12.041   230.0
9.1300      -270209.367  -270221.603       12.236   233.7
9.1400      -270209.371  -270221.295       11.924   227.8
9.1500      -270209.371  -270221.691       12.320   235.3
9.1600      -270209.368  -270221.356       11.988   229.0
9.1700      -270209.370  -270221.249       11.879   226.9
9.1800      -270209.361  -270221.225       11.865   226.6
9.1900      -270209.354  -270221.029       11.676   223.0
9.2000      -270209.356  -270221.374       12.018   229.6
9.2100      -270209.360  -270221.440       12.080   230.8
9.2200      -270209.367  -270221.039       11.672   223.0
9.2300      -270209.369  -270220.791       11.422   218.2
9.2400      -270209.364  -270220.896       11.532   220.3
9.2500      -270209.366  -270221.589       12.223   233.5
9.2600      -270209.366  -270221.334       11.968   228.6
9.2700      -270209.362  -270221.160       11.798   225.4
9.2800      -270209.361  -270221.430       12.069   230.5
9.2900      -270209.366  -270221.358       11.992   229.1
9.3000      -270209.373  -270221.828       12.455   237.9
9.3100      -270209.375  -270221.533       12.157   232.2
9.3200      -270209.372  -270221.636       12.264   234.3
9.3300      -270209.364  -270221.346       11.982   228.9
9.3400      -270209.361  -270221.172       11.811   225.6
9.3500      -270209.359  -270221.166       11.807   225.5
9.3600      -270209.354  -270220.928       11.574   221.1
9.3700      -270209.355  -270221.102       11.747   224.4
9.3800      -270209.354  -270221.373       12.019   229.6
9.3900      -270209.360  -270221.420       12.059   230.4
9.4000      -270209.375  -270221.606       12.231   233.6
9.4100      -270209.379  -270221.129       11.750   224.5
9.4200      -270209.374  -270221.201       11.827   225.9
9.4300      -270209.363  -270220.906       11.543   220.5
9.4400      -270209.358  -270221.056       11.697   223.4
9.4500      -270209.367  -270221.615       12.248   234.0
9.4600      -270209.369  -270220.769       11.400   217.8
9.4700      -270209.368  -270221.219       11.852   226.4
9.4800      -270209.354  -270220.789       11.435   218.4
9.4900      -270209.349  -270221.196       11.847   226.3
9.5000      -270209.340  -270220.870       11.530   220.3
9.5100      -270209.342  -270220.727       11.385   217.5
9.5200      -270209.358  -270221.025       11.667   222.9
9.5300      -270209.366  -270221.369       12.004   229.3
9.5400      -270209.369  -270221.670       12.301   235.0
9.5500      -270209.372  -270222.169       12.797   244.4
9.5600      -270209.365  -270221.281       11.916   227.6
9.5700      -270209.367  -270221.500       12.133   231.8
9.5800      -270209.369  -270221.610       12.241   233.8
9.5900      -270209.369  -270221.604       12.236   233.7
9.6000      -270209.375  -270221.546       12.171   232.5
9.6100      -270209.368  -270220.963       11.595   221.5
9.6200      -270209.361  -270221.210       11.849   226.3
9.6300      -270209.362  -270221.573       12.211   233.3
9.6400      -270209.355  -270221.733       12.378   236.4
9.6500      -270209.345  -270220.895       11.550   220.6
9.6600      -270209.355  -270220.657       11.302   215.9
9.6700      -270209.364  -270220.989       11.625   222.1
9.6800      -270209.368  -270221.753       12.386   236.6
9.6900      -270209.369  -270221.764       12.395   236.8
9.7000      -270209.366  -270221.370       12.003   229.3
9.7100      -270209.361  -270220.985       11.624   222.0
9.7200      -270209.363  -270221.228       11.865   226.6
9.7300      -270209.365  -270221.286       11.921   227.7
9.7400      -270209.366  -270221.534       12.168   232.4
9.7500      -270209.365  -270221.394       12.029   229.8
9.7600      -270209.365  -270221.701       12.336   235.6
9.7700      -270209.362  -270221.507       12.145   232.0
9.7800      -270209.360  -270221.282       11.922   227.7
9.7900      -270209.357  -270220.851       11.494   219.6
9.8000      -270209.364  -270221.015       11.652   222.6
9.8100      -270209.365  -270221.144       11.779   225.0
9.8200      -270209.361  -270221.183       11.822   225.8
9.8300      -270209.360  -270221.485       12.124   231.6
9.8400      -270209.365  -270221.249       11.885   227.0
9.8500      -270209.369  -270221.446       12.078   230.7
9.8600      -270209.373  -270221.867       12.494   238.7
9.8700      -270209.371  -270221.629       12.259   234.2
9.8800      -270209.363  -270220.708       11.345   216.7
9.8900      -270209.371  -270221.371       12.000   229.2
9.9000      -270209.361  -270220.758       11.397   217.7
9.9100      -270209.357  -270221.338       11.981   228.9
9.9200      -270209.363  -270221.580       12.217   233.4
9.9300      -270209.356  -270220.834       11.478   219.3
9.9400      -270209.363  -270221.271       11.909   227.5
9.9500      -270209.370  -270221.606       12.236   233.7
9.9600      -270209.370  -270221.083       11.713   223.7
9.9700      -270209.376  -270221.387       12.011   229.4
9.9800      -270209.373  -270221.594       12.222   233.5
9.9900      -270209.363  -270221.384       12.021   229.6
10.0000     -270209.372  -270221.598       12.226   233.5
