Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
2.5100      -166684.218  -166692.850        8.632   279.4
2.5200      -166684.230  -166693.756        9.526   308.3
2.5300      -166684.221  -166692.889        8.669   280.6
2.5400      -166684.219  -166693.248        9.028   292.2
2.5500      -166684.228  -166693.383        9.156   296.4
2.5600      -166684.231  -166693.525        9.294   300.9
2.5700      -166684.224  -166693.220        8.996   291.2
2.5800      -166684.232  -166693.434        9.202   297.9
2.5900      -166684.225  -166693.395        9.170   296.8
2.6000      -166684.222  -166693.155        8.933   289.2
2.6100      -166684.225  -166693.458        9.234   298.9
2.6200      -166684.222  -166692.822        8.600   278.4
2.6300      -166684.220  -166692.993        8.773   284.0
2.6400      -166684.232  -166693.345        9.113   295.0
2.6500      -166684.226  -166693.088        8.862   286.9
2.6600      -166684.219  -166693.322        9.103   294.7
2.6700      -166684.221  -166692.948        8.727   282.5
2.6800      -166684.241  -166693.517        9.276   300.3
2.6900      -166684.239  -166693.467        9.228   298.7
2.7000      -166684.243  -166693.446        9.203   297.9
2.7100      -166684.231  -166693.726        9.495   307.3
2.7200      -166684.223  -166693.634        9.411   304.6
2.7300      -166684.226  -166693.172        8.946   289.6
2.7400      -166684.230  -166693.163        8.934   289.2
2.7500      -166684.223  -166693.488        9.264   299.9
2.7600      -166684.232  -166693.275        9.043   292.7
2.7700      -166684.235  -166693.442        9.207   298.0
2.7800      -166684.225  -166693.256        9.031   292.3
2.7900      -166684.229  -166693.592        9.362   303.1
2.8000      -166684.232  -166693.344        9.111   294.9
2.8100      -166684.225  -166693.444        9.219   298.4
2.8200      -166684.220  -166693.027        8.807   285.1
2.8300      -166684.234  -166693.626        9.392   304.0
2.8400      -166684.235  -166693.957        9.722   314.7
2.8500      -166684.234  -166693.889        9.655   312.5
2.8600      -166684.230  -166693.468        9.237   299.0
2.8700      -166684.223  -166692.934        8.711   282.0
2.8800      -166684.232  -166693.629        9.397   304.2
2.8900      -166684.241  -166693.387        9.146   296.1
2.9000      -166684.238  -166693.378        9.140   295.9
2.9100      -166684.228  -166693.353        9.125   295.4
2.9200      -166684.227  -166693.479        9.252   299.5
2.9300      -166684.232  -166693.801        9.569   309.8
2.9400      -166684.229  -166693.127        8.898   288.0
2.9500      -166684.235  -166693.639        9.403   304.4
2.9600      -166684.229  -166693.273        9.044   292.7
2.9700      -166684.226  -166693.629        9.402   304.4
2.9800      -166684.225  -166693.246        9.021   292.0
2.9900      -166684.228  -166693.544        9.316   301.5
3.0000      -166684.238  -166693.508        9.269   300.0
3.0100      -166684.236  -166693.866        9.630   311.7
3.0200      -166684.241  -166693.717        9.476   306.7
3.0300      -166684.229  -166693.087        8.858   286.7
3.0400      -166684.227  -166694.032        9.805   317.4
3.0500      -166684.226  -166693.912        9.686   313.5
3.0600      -166684.234  -166693.983        9.748   315.5
3.0700      -166684.233  -166693.885        9.652   312.4
3.0800      -166684.227  -166693.657        9.430   305.3
3.0900      -166684.234  -166693.721        9.487   307.1
3.1000      -166684.229  -166693.170        8.941   289.4
3.1100      -166684.230  -166693.410        9.179   297.1
3.1200      -166684.225  -166692.675        8.451   273.5
3.1300      -166684.238  -166693.784        9.546   309.0
3.1400      -166684.240  -166693.404        9.164   296.6
3.1500      -166684.235  -166693.118        8.883   287.5
3.1600      -166684.240  -166693.430        9.190   297.5
3.1700      -166684.236  -166693.248        9.012   291.7
3.1800      -166684.238  -166693.288        9.050   292.9
3.1900      -166684.239  -166692.598        8.359   270.6
3.2000      -166684.242  -166693.104        8.862   286.9
3.2100      -166684.237  -166693.358        9.121   295.3
3.2200      -166684.231  -166693.053        8.822   285.6
3.2300      -166684.233  -166693.005        8.771   283.9
3.2400      -166684.229  -166693.176        8.947   289.6
3.2500      -166684.230  -166693.412        9.183   297.2
3.2600      -166684.239  -166693.755        9.515   308.0
3.2700      -166684.245  -166693.764        9.519   308.1
3.2800      -166684.235  -166693.512        9.277   300.3
3.2900      -166684.235  -166693.772        9.537   308.7
3.3000      -166684.230  -166693.467        9.236   299.0
3.3100      -166684.231  -166693.667        9.436   305.4
3.3200      -166684.235  -166693.971        9.736   315.1
3.3300      -166684.230  -166693.177        8.946   289.6
3.3400      -166684.233  -166693.778        9.545   309.0
3.3500      -166684.229  -166693.448        9.220   298.4
3.3600      -166684.223  -166693.389        9.166   296.7
3.3700      -166684.223  -166693.307        9.084   294.1
3.3800      -166684.242  -166693.624        9.383   303.7
3.3900      -166684.243  -166693.512        9.269   300.0
3.4000      -166684.226  -166692.896        8.671   280.7
3.4100      -166684.223  -166693.251        9.028   292.2
3.4200      -166684.226  -166693.292        9.065   293.4
3.4300      -166684.231  -166692.971        8.741   282.9
3.4400      -166684.233  -166693.239        9.006   291.5
3.4500      -166684.226  -166692.558        8.332   269.7
3.4600      -166684.225  -166693.101        8.877   287.3
3.4700      -166684.228  -166693.292        9.065   293.4
3.4800      -166684.236  -166693.150        8.915   288.6
3.4900      -166684.240  -166693.201        8.960   290.0
3.5000      -166684.239  -166693.600        9.360   303.0
3.5100      -166684.235  -166693.549        9.314   301.5
3.5200      -166684.231  -166693.887        9.656   312.6
3.5300      -166684.234  -166693.941        9.707   314.2
3.5400      -166684.234  -166693.460        9.227   298.7
3.5500      -166684.236  -166693.456        9.220   298.4
3.5600      -166684.242  -166693.818        9.576   310.0
3.5700      -166684.241  -166693.610        9.369   303.3
3.5800      -166684.241  -166693.656        9.415   304.8
3.5900      -166684.237  -166693.508        9.271   300.1
3.6000      -166684.236  -166693.322        9.086   294.1
3.6100      -166684.233  -166693.191        8.957   289.9
3.6200      -166684.225  -166693.178        8.953   289.8
3.6300      -166684.224  -166692.901        8.677   280.9
3.6400      -166684.224  -166693.175        8.951   289.7
3.6500      -166684.237  -166693.088        8.851   286.5
3.6600      -166684.240  -166693.001        8.760   283.6
3.6700      -166684.236  -166693.654        9.418   304.9
3.6800      -166684.228  -166693.401        9.173   296.9
3.6900      -166684.228  -166693.649        9.421   305.0
3.7000      -166684.226  -166693.359        9.134   295.7
3.7100      -166684.233  -166693.258        9.024   292.1
3.7200      -166684.247  -166693.596        9.349   302.6
3.7300      -166684.236  -166693.492        9.256   299.6
3.7400      -166684.234  -166693.519        9.285   300.6
3.7500      -166684.236  -166693.288        9.052   293.0
3.7600      -166684.245  -166693.808        9.563   309.6
3.7700      -166684.231  -166693.663        9.432   305.3
3.7800      -166684.224  -166693.531        9.306   301.2
3.7900      -166684.225  -166693.433        9.208   298.1
3.8000      -166684.238  -166693.541        9.303   301.1
3.8100      -166684.248  -166693.603        9.356   302.8
3.8200      -166684.252  -166693.453        9.201   297.8
3.8300      -166684.238  -166693.576        9.338   302.3
3.8400      -166684.227  -166692.953        8.725   282.4
3.8500      -166684.238  -166692.810        8.572   277.5
3.8600      -166684.239  -166692.417        8.178   264.7
3.8700      -166684.234  -166692.889        8.655   280.1
3.8800      -166684.229  -166693.125        8.896   288.0
3.8900      -166684.239  -166693.511        9.271   300.1
3.9000      -166684.236  -166693.517        9.281   300.4
3.9100      -166684.239  -166693.370        9.131   295.6
3.9200      -166684.240  -166693.730        9.491   307.2
3.9300      -166684.231  -166693.149        8.917   288.6
3.9400      -166684.235  -166693.120        8.885   287.6
3.9500      -166684.251  -166693.806        9.555   309.3
3.9600      -166684.242  -166693.874        9.632   311.8
3.9700      -166684.231  -166693.403        9.172   296.9
3.9800      -166684.243  -166693.892        9.649   312.3
3.9900      -166684.244  -166693.866        9.622   311.5
4.0000      -166684.241  -166693.281        9.040   292.6
4.0100      -166684.242  -166692.863        8.621   279.0
4.0200      -166684.236  -166692.264        8.028   259.9
4.0300      -166684.220  -166691.904        7.684   248.7
4.0400      -166684.221  -166692.131        7.910   256.0
4.0500      -166684.229  -166693.407        9.179   297.1
4.0600      -166684.229  -166692.774        8.544   276.6
4.0700      -166684.248  -166693.940        9.693   313.8
4.0800      -166684.245  -166693.426        9.181   297.2
4.0900      -166684.232  -166693.089        8.857   286.7
4.1000      -166684.235  -166693.405        9.170   296.8
4.1100      -166684.232  -166693.303        9.070   293.6
4.1200      -166684.234  -166693.422        9.188   297.4
4.1300      -166684.238  -166692.927        8.689   281.3
4.1400      -166684.244  -166693.367        9.123   295.3
4.1500      -166684.236  -166693.262        9.026   292.2
4.1600      -166684.234  -166693.667        9.433   305.4
4.1700      -166684.235  -166693.457        9.223   298.5
4.1800      -166684.234  -166693.663        9.429   305.2
4.1900      -166684.241  -166693.245        9.004   291.4
4.2000      -166684.250  -166693.469        9.219   298.4
4.2100      -166684.241  -166693.472        9.231   298.8
4.2200      -166684.220  -166693.183        8.963   290.1
4.2300      -166684.234  -166692.850        8.616   278.9
4.2400      -166684.236  -166692.909        8.673   280.8
4.2500      -166684.226  -166692.935        8.709   281.9
4.2600      -166684.229  -166693.167        8.938   289.3
4.2700      -166684.241  -166693.649        9.408   304.5
4.2800      -166684.234  -166693.586        9.352   302.7
4.2900      -166684.233  -166693.735        9.502   307.6
4.3000      -166684.236  -166693.368        9.132   295.6
4.3100      -166684.234  -166693.508        9.274   300.2
4.3200      -166684.238  -166693.478        9.240   299.1
4.3300      -166684.249  -166693.770        9.521   308.2
4.3400      -166684.248  -166693.985        9.737   315.2
4.3500      -166684.233  -166693.693        9.461   306.2
4.3600      -166684.235  -166693.750        9.515   308.0
4.3700      -166684.228  -166693.343        9.115   295.1
4.3800      -166684.232  -166694.375       10.143   328.3
4.3900      -166684.244  -166694.358       10.115   327.4
4.4000      -166684.244  -166693.765        9.521   308.2
4.4100      -166684.238  -166694.001        9.763   316.0
4.4200      -166684.241  -166694.150        9.909   320.8
4.4300      -166684.250  -166693.597        9.347   302.6
4.4400      -166684.246  -166694.555       10.309   333.7
4.4500      -166684.227  -166693.620        9.393   304.0
4.4600      -166684.230  -166694.045        9.814   317.7
4.4700      -166684.241  -166693.652        9.411   304.6
4.4800      -166684.252  -166694.406       10.154   328.7
4.4900      -166684.242  -166693.744        9.502   307.6
4.5000      -166684.234  -166693.543        9.309   301.3
4.5100      -166684.226  -166693.555        9.330   302.0
4.5200      -166684.230  -166693.920        9.690   313.7
4.5300      -166684.232  -166693.913        9.680   313.4
4.5400      -166684.227  -166693.701        9.474   306.7
4.5500      -166684.231  -166694.302       10.072   326.0
4.5600      -166684.251  -166694.375       10.124   327.7
4.5700      -166684.247  -166693.949        9.702   314.0
4.5800      -166684.236  -166693.917        9.680   313.3
4.5900      -166684.225  -166694.046        9.821   317.9
4.6000      -166684.230  -166694.388       10.158   328.8
4.6100      -166684.241  -166694.692       10.451   338.3
4.6200      -166684.239  -166693.541        9.302   301.1
4.6300      -166684.251  -166694.038        9.787   316.8
4.6400      -166684.266  -166694.333       10.067   325.9
4.6500      -166684.247  -166693.920        9.674   313.1
4.6600      -166684.231  -166694.271       10.040   325.0
4.6700      -166684.241  -166693.962        9.721   314.7
4.6800      -166684.247  -166693.993        9.746   315.5
4.6900      -166684.252  -166694.406       10.154   328.7
4.7000      -166684.247  -166694.860       10.613   343.5
4.7100      -166684.220  -166693.408        9.188   297.4
4.7200      -166684.232  -166693.475        9.244   299.2
4.7300      -166684.243  -166693.407        9.165   296.7
4.7400      -166684.242  -166693.768        9.526   308.4
4.7500      -166684.237  -166693.529        9.292   300.8
4.7600      -166684.225  -166693.303        9.078   293.8
4.7700      -166684.222  -166692.802        8.580   277.7
4.7800      -166684.239  -166693.722        9.482   306.9
4.7900      -166684.249  -166693.880        9.632   311.8
4.8000      -166684.249  -166694.287       10.037   324.9
4.8100      -166684.231  -166693.765        9.534   308.6
4.8200      -166684.224  -166693.502        9.277   300.3
4.8300      -166684.230  -166693.295        9.065   293.4
4.8400      -166684.240  -166693.021        8.781   284.3
4.8500      -166684.256  -166693.847        9.591   310.4
4.8600      -166684.247  -166693.835        9.588   310.4
4.8700      -166684.230  -166693.111        8.881   287.5
4.8800      -166684.249  -166693.736        9.487   307.1
4.8900      -166684.248  -166693.415        9.167   296.7
4.9000      -166684.243  -166693.850        9.607   311.0
4.9100      -166684.231  -166693.512        9.281   300.4
4.9200      -166684.231  -166693.243        9.013   291.7
4.9300      -166684.251  -166694.040        9.788   316.8
4.9400      -166684.255  -166694.244        9.988   323.3
4.9500      -166684.238  -166693.512        9.274   300.2
4.9600      -166684.233  -166693.576        9.343   302.4
4.9700      -166684.239  -166694.173        9.934   321.6
4.9800      -166684.242  -166694.171        9.929   321.4
4.9900      -166684.243  -166694.092        9.849   318.8
5.0000      -166684.241  -166694.226        9.985   323.2
5.0100      -166684.236  -166693.779        9.542   308.9
5.0200      -166684.232  -166693.751        9.518   308.1
5.0300      -166684.229  -166693.642        9.413   304.7
5.0400      -166684.235  -166693.435        9.200   297.8
5.0500      -166684.246  -166693.150        8.904   288.2
5.0600      -166684.241  -166693.728        9.487   307.1
5.0700      -166684.222  -166693.678        9.456   306.1
5.0800      -166684.214  -166693.415        9.202   297.9
5.0900      -166684.227  -166693.476        9.248   299.4
5.1000      -166684.253  -166693.783        9.531   308.5
5.1100      -166684.255  -166693.608        9.354   302.8
5.1200      -166684.236  -166694.134        9.898   320.4
5.1300      -166684.224  -166693.935        9.711   314.3
5.1400      -166684.235  -166693.559        9.324   301.8
5.1500      -166684.245  -166694.091        9.847   318.7
5.1600      -166684.236  -166694.171        9.935   321.6
5.1700      -166684.236  -166693.963        9.727   314.9
5.1800      -166684.240  -166693.806        9.566   309.6
5.1900      -166684.248  -166694.404       10.157   328.8
5.2000      -166684.243  -166694.060        9.817   317.8
5.2100      -166684.232  -166693.633        9.400   304.3
5.2200      -166684.245  -166693.973        9.728   314.9
5.2300      -166684.245  -166693.341        9.096   294.4
5.2400      -166684.236  -166693.440        9.204   297.9
5.2500      -166684.232  -166693.647        9.416   304.8
5.2600      -166684.235  -166693.394        9.159   296.5
5.2700      -166684.235  -166693.487        9.253   299.5
5.2800      -166684.245  -166694.054        9.809   317.5
5.2900      -166684.243  -166693.856        9.613   311.2
5.3000      -166684.227  -166694.140        9.913   320.9
5.3100      -166684.222  -166693.262        9.040   292.6
5.3200      -166684.229  -166693.480        9.252   299.5
5.3300      -166684.243  -166693.498        9.255   299.6
5.3400      -166684.250  -166693.632        9.382   303.7
5.3500      -166684.242  -166693.907        9.665   312.9
5.3600      -166684.234  -166693.444        9.210   298.1
5.3700      -166684.243  -166694.038        9.795   317.1
5.3800      -166684.235  -166693.727        9.493   307.3
5.3900      -166684.227  -166693.171        8.945   289.5
5.4000      -166684.243  -166693.643        9.400   304.3
5.4100      -166684.245  -166693.389        9.144   296.0
5.4200      -166684.240  -166693.544        9.304   301.2
5.4300      -166684.230  -166693.601        9.372   303.4
5.4400      -166684.234  -166693.786        9.552   309.2
5.4500      -166684.242  -166693.878        9.636   311.9
5.4600      -166684.245  -166693.822        9.578   310.0
5.4700      -166684.234  -166693.537        9.303   301.1
5.4800      -166684.234  -166694.153        9.919   321.1
5.4900      -166684.241  -166693.558        9.317   301.6
5.5000      -166684.257  -166694.017        9.759   315.9
5.5100      -166684.248  -166694.186        9.938   321.7
5.5200      -166684.225  -166693.037        8.812   285.2
5.5300      -166684.226  -166693.739        9.513   307.9
5.5400      -166684.238  -166694.143        9.905   320.6
5.5500      -166684.244  -166693.727        9.483   306.9
5.5600      -166684.246  -166694.027        9.781   316.6
5.5700      -166684.245  -166693.580        9.334   302.1
5.5800      -166684.257  -166694.652       10.395   336.5
5.5900      -166684.239  -166693.768        9.529   308.4
5.6000      -166684.224  -166693.864        9.641   312.1
5.6100      -166684.224  -166693.041        8.817   285.4
5.6200      -166684.249  -166693.404        9.155   296.3
5.6300      -166684.262  -166694.053        9.791   316.9
5.6400      -166684.249  -166693.743        9.494   307.3
5.6500      -166684.224  -166692.952        8.728   282.5
5.6600      -166684.220  -166692.748        8.528   276.1
5.6700      -166684.246  -166694.115        9.868   319.4
5.6800      -166684.253  -166693.768        9.514   308.0
5.6900      -166684.244  -166693.657        9.413   304.7
5.7000      -166684.225  -166693.283        9.058   293.2
5.7100      -166684.238  -166693.241        9.003   291.4
5.7200      -166684.257  -166693.718        9.461   306.2
5.7300      -166684.250  -166693.843        9.594   310.5
5.7400      -166684.234  -166692.806        8.572   277.5
5.7500      -166684.231  -166693.090        8.859   286.8
5.7600      -166684.227  -166693.222        8.995   291.2
5.7700      -166684.231  -166693.312        9.082   294.0
5.7800      -166684.236  -166692.961        8.724   282.4
5.7900      -166684.241  -166693.127        8.886   287.6
5.8000      -166684.234  -166693.359        9.126   295.4
5.8100      -166684.222  -166693.285        9.063   293.4
5.8200      -166684.222  -166693.444        9.223   298.5
5.8300      -166684.233  -166694.107        9.874   319.6
5.8400      -166684.244  -166693.848        9.604   310.9
5.8500      -166684.244  -166693.644        9.401   304.3
5.8600      -166684.233  -166693.411        9.177   297.1
5.8700      -166684.231  -166693.255        9.024   292.1
5.8800      -166684.245  -166694.301       10.057   325.5
5.8900      -166684.246  -166693.956        9.710   314.3
5.9000      -166684.236  -166693.573        9.337   302.2
5.9100      -166684.221  -166693.812        9.591   310.5
5.9200      -166684.225  -166693.485        9.260   299.7
5.9300      -166684.254  -166693.888        9.634   311.9
5.9400      -166684.247  -166693.320        9.073   293.7
5.9500      -166684.221  -166692.967        8.746   283.1
5.9600      -166684.227  -166693.645        9.417   304.8
5.9700      -166684.240  -166693.674        9.434   305.4
5.9800      -166684.243  -166693.552        9.309   301.3
5.9900      -166684.247  -166693.551        9.304   301.2
6.0000      -166684.251  -166693.847        9.596   310.6
6.0100      -166684.240  -166693.644        9.404   304.4
6.0200      -166684.232  -166693.489        9.257   299.7
6.0300      -166684.233  -166693.680        9.447   305.8
6.0400      -166684.235  -166693.612        9.376   303.5
6.0500      -166684.245  -166693.839        9.594   310.6
6.0600      -166684.246  -166694.189        9.943   321.9
6.0700      -166684.249  -166693.749        9.499   307.5
6.0800      -166684.247  -166693.452        9.205   298.0
6.0900      -166684.238  -166693.508        9.270   300.1
6.1000      -166684.242  -166693.812        9.569   309.8
6.1100      -166684.229  -166693.152        8.923   288.8
6.1200      -166684.227  -166693.092        8.865   286.9
6.1300      -166684.238  -166693.490        9.252   299.5
6.1400      -166684.247  -166693.517        9.270   300.1
6.1500      -166684.253  -166693.771        9.517   308.1
6.1600      -166684.247  -166694.055        9.808   317.5
6.1700      -166684.245  -166693.540        9.295   300.9
6.1800      -166684.251  -166693.934        9.683   313.4
6.1900      -166684.254  -166694.185        9.932   321.5
6.2000      -166684.245  -166693.918        9.673   313.1
6.2100      -166684.232  -166693.071        8.838   286.1
6.2200      -166684.249  -166693.842        9.592   310.5
6.2300      -166684.258  -166694.118        9.860   319.2
6.2400      -166684.244  -166694.238        9.994   323.5
6.2500      -166684.239  -166693.235        8.996   291.2
6.2600      -166684.244  -166693.416        9.172   296.9
6.2700      -166684.229  -166693.337        9.109   294.8
6.2800      -166684.235  -166693.732        9.497   307.4
6.2900      -166684.244  -166693.478        9.234   298.9
6.3000      -166684.256  -166694.152        9.897   320.3
6.3100      -166684.240  -166693.468        9.228   298.7
6.3200      -166684.236  -166693.443        9.207   298.0
6.3300      -166684.247  -166693.933        9.686   313.5
6.3400      -166684.241  -166693.603        9.362   303.0
6.3500      -166684.244  -166693.776        9.532   308.5
6.3600      -166684.243  -166694.357       10.114   327.4
6.3700      -166684.247  -166694.405       10.159   328.8
6.3800      -166684.243  -166693.567        9.324   301.8
6.3900      -166684.242  -166693.335        9.094   294.4
6.4000      -166684.245  -166693.743        9.498   307.4
6.4100      -166684.251  -166693.558        9.306   301.2
6.4200      -166684.260  -166694.013        9.753   315.7
6.4300      -166684.253  -166693.628        9.374   303.4
6.4400      -166684.241  -166693.021        8.780   284.2
6.4500      -166684.241  -166693.231        8.990   291.0
6.4600      -166684.245  -166693.611        9.366   303.2
6.4700      -166684.249  -166693.756        9.506   307.7
6.4800      -166684.248  -166693.346        9.098   294.5
6.4900      -166684.251  -166693.558        9.307   301.3
6.5000      -166684.246  -166693.709        9.463   306.3
6.5100      -166684.243  -166693.551        9.309   301.3
6.5200      -166684.244  -166693.651        9.407   304.5
6.5300      -166684.253  -166693.878        9.625   311.5
6.5400      -166684.253  -166694.200        9.947   322.0
6.5500      -166684.238  -166693.700        9.462   306.3
6.5600      -166684.233  -166693.007        8.773   284.0
6.5700      -166684.247  -166693.802        9.556   309.3
6.5800      -166684.230  -166693.205        8.976   290.5
6.5900      -166684.240  -166693.765        9.526   308.3
6.6000      -166684.249  -166693.626        9.377   303.5
6.6100      -166684.244  -166694.124        9.880   319.8
6.6200      -166684.245  -166694.157        9.912   320.8
6.6300      -166684.244  -166694.391       10.147   328.5
6.6400      -166684.251  -166694.334       10.083   326.4
6.6500      -166684.245  -166693.854        9.609   311.0
6.6600      -166684.233  -166693.627        9.394   304.1
6.6700      -166684.244  -166694.049        9.805   317.4
6.6800      -166684.252  -166693.958        9.706   314.2
6.6900      -166684.240  -166693.127        8.887   287.7
6.7000      -166684.240  -166693.616        9.376   303.5
6.7100      -166684.244  -166694.711       10.467   338.8
6.7200      -166684.233  -166693.301        9.069   293.5
6.7300      -166684.242  -166693.689        9.448   305.8
6.7400      -166684.252  -166694.096        9.845   318.7
6.7500      -166684.253  -166694.035        9.782   316.7
6.7600      -166684.245  -166693.601        9.356   302.9
6.7700      -166684.234  -166693.689        9.456   306.1
6.7800      -166684.221  -166693.309        9.087   294.2
6.7900      -166684.226  -166693.572        9.346   302.5
6.8000      -166684.249  -166694.316       10.067   325.9
6.8100      -166684.247  -166693.707        9.459   306.2
6.8200      -166684.251  -166693.923        9.672   313.1
6.8300      -166684.253  -166694.252        9.999   323.7
6.8400      -166684.250  -166693.923        9.673   313.1
6.8500      -166684.253  -166694.008        9.755   315.8
6.8600      -166684.244  -166693.886        9.642   312.1
6.8700      -166684.249  -166694.316       10.067   325.9
6.8800      -166684.247  -166693.749        9.502   307.6
6.8900      -166684.237  -166693.587        9.351   302.7
6.9000      -166684.243  -166694.576       10.334   334.5
6.9100      -166684.240  -166693.953        9.714   314.4
6.9200      -166684.253  -166693.980        9.727   314.8
6.9300      -166684.245  -166693.500        9.255   299.6
6.9400      -166684.245  -166693.574        9.329   302.0
6.9500      -166684.243  -166693.380        9.137   295.8
6.9600      -166684.235  -166693.809        9.573   309.9
6.9700      -166684.233  -166693.529        9.296   300.9
6.9800      -166684.232  -166693.748        9.515   308.0
6.9900      -166684.232  -166693.515        9.283   300.5
7.0000      -166684.242  -166693.664        9.422   305.0
7.0100      -166684.251  -166693.792        9.541   308.8
7.0200      -166684.240  -166694.465       10.224   331.0
7.0300      -166684.233  -166693.661        9.428   305.2
7.0400      -166684.244  -166694.256       10.012   324.1
7.0500      -166684.245  -166693.463        9.219   298.4
7.0600      -166684.247  -166694.195        9.948   322.0
7.0700      -166684.242  -166694.242        9.999   323.7
7.0800      -166684.241  -166693.664        9.422   305.0
7.0900      -166684.259  -166694.043        9.784   316.7
7.1000      -166684.261  -166694.111        9.850   318.8
7.1100      -166684.237  -166693.394        9.157   296.4
7.1200      -166684.230  -166693.360        9.130   295.5
7.1300      -166684.236  -166693.400        9.164   296.6
7.1400      -166684.245  -166693.363        9.118   295.2
7.1500      -166684.244  -166693.770        9.526   308.4
7.1600      -166684.243  -166693.700        9.457   306.1
7.1700      -166684.243  -166693.657        9.414   304.7
7.1800      -166684.242  -166693.815        9.573   309.9
7.1900      -166684.248  -166694.294       10.047   325.2
7.2000      -166684.244  -166693.516        9.272   300.1
7.2100      -166684.241  -166693.273        9.032   292.4
7.2200      -166684.247  -166693.912        9.664   312.8
7.2300      -166684.244  -166693.569        9.325   301.8
7.2400      -166684.236  -166693.254        9.017   291.9
7.2500      -166684.242  -166693.370        9.128   295.5
7.2600      -166684.231  -166693.496        9.265   299.9
7.2700      -166684.226  -166693.060        8.833   285.9
7.2800      -166684.237  -166693.676        9.439   305.5
7.2900      -166684.246  -166693.789        9.543   308.9
7.3000      -166684.249  -166693.562        9.313   301.5
7.3100      -166684.247  -166693.657        9.410   304.6
7.3200      -166684.250  -166694.032        9.782   316.6
7.3300      -166684.234  -166693.165        8.931   289.1
7.3400      -166684.229  -166693.023        8.793   284.6
7.3500      -166684.246  -166693.899        9.654   312.5
7.3600      -166684.251  -166693.927        9.675   313.2
7.3700      -166684.247  -166693.617        9.370   303.3
7.3800      -166684.257  -166694.123        9.867   319.4
7.3900      -166684.251  -166693.841        9.591   310.4
7.4000      -166684.262  -166694.011        9.749   315.6
7.4100      -166684.248  -166694.507       10.259   332.1
7.4200      -166684.237  -166694.589       10.351   335.1
7.4300      -166684.235  -166693.747        9.512   307.9
7.4400      -166684.249  -166694.074        9.825   318.0
7.4500      -166684.249  -166694.215        9.966   322.6
7.4600      -166684.256  -166694.378       10.122   327.6
7.4700      -166684.244  -166693.652        9.408   304.5
7.4800      -166684.245  -166694.085        9.841   318.5
7.4900      -166684.238  -166693.459        9.221   298.5
7.5000      -166684.242  -166693.536        9.294   300.9
7.5100      -166684.245  -166693.355        9.110   294.9
7.5200      -166684.250  -166693.910        9.659   312.7
7.5300      -166684.245  -166693.449        9.203   297.9
7.5400      -166684.237  -166692.792        8.555   276.9
7.5500      -166684.242  -166693.382        9.141   295.9
7.5600      -166684.236  -166693.023        8.786   284.4
7.5700      -166684.240  -166693.888        9.648   312.3
7.5800      -166684.246  -166694.015        9.769   316.2
7.5900      -166684.243  -166694.161        9.918   321.0
7.6000      -166684.242  -166693.663        9.422   305.0
7.6100      -166684.248  -166693.554        9.305   301.2
7.6200      -166684.256  -166693.558        9.302   301.1
7.6300      -166684.239  -166693.572        9.333   302.1
7.6400      -166684.247  -166693.646        9.399   304.3
7.6500      -166684.244  -166693.393        9.149   296.2
7.6600      -166684.247  -166693.735        9.488   307.1
7.6700      -166684.250  -166693.509        9.259   299.7
7.6800      -166684.252  -166693.724        9.472   306.6
7.6900      -166684.256  -166693.627        9.371   303.3
7.7000      -166684.241  -166693.574        9.334   302.1
7.7100      -166684.240  -166693.761        9.520   308.2
7.7200      -166684.244  -166693.663        9.419   304.9
7.7300      -166684.242  -166694.073        9.831   318.2
7.7400      -166684.233  -166693.030        8.798   284.8
7.7500      -166684.246  -166693.635        9.389   303.9
7.7600      -166684.250  -166693.722        9.472   306.6
7.7700      -166684.247  -166694.148        9.901   320.5
7.7800      -166684.242  -166694.216        9.973   322.8
7.7900      -166684.226  -166693.404        9.177   297.1
7.8000      -166684.233  -166693.739        9.506   307.7
7.8100      -166684.242  -166693.755        9.513   307.9
7.8200      -166684.250  -166693.613        9.363   303.1
7.8300      -166684.253  -166694.019        9.766   316.1
7.8400      -166684.241  -166693.263        9.022   292.0
7.8500      -166684.245  -166693.631        9.386   303.8
7.8600      -166684.247  -166693.342        9.095   294.4
7.8700      -166684.245  -166693.505        9.260   299.7
7.8800      -166684.227  -166693.613        9.386   303.8
7.8900      -166684.245  -166693.815        9.570   309.8
7.9000      -166684.254  -166694.087        9.832   318.3
7.9100      -166684.250  -166693.894        9.644   312.2
7.9200      -166684.249  -166693.659        9.410   304.6
7.9300      -166684.250  -166693.785        9.534   308.6
7.9400      -166684.247  -166694.531       10.284   332.9
7.9500      -166684.240  -166694.175        9.935   321.6
7.9600      -166684.242  -166693.989        9.748   315.5
7.9700      -166684.246  -166694.057        9.812   317.6
7.9800      -166684.250  -166693.961        9.711   314.3
7.9900      -166684.259  -166694.669       10.409   336.9
8.0000      -166684.255  -166694.048        9.793   317.0
8.0100      -166684.252  -166694.160        9.908   320.7
8.0200      -166684.242  -166693.833        9.591   310.4
8.0300      -166684.235  -166693.911        9.676   313.2
8.0400      -166684.232  -166693.289        9.057   293.2
8.0500      -166684.232  -166693.002        8.770   283.9
8.0600      -166684.253  -166693.888        9.635   311.9
8.0700      -166684.254  -166694.212        9.958   322.3
8.0800      -166684.243  -166693.914        9.671   313.0
